decl,tau,umag,redshift,gmag,av,specname,zmag,lensid,rv,nimg,imgid,ra,extmodel,absimag,ymag,imag,rmag,sfinf,magnorm,fluxnorm,t_0
2.83831333333,311.824727499,22.2794875212,2.45,21.3568478642,0.0,agn.spec,21.0603520355,36390982,3.1,2,0,4.04768213309,CCM,-23.8572056799,20.9100560708,21.2404249871,21.2655406438,0.289537806242,21.7689891777,8.53711776013e-17,0.0
2.85346333333,311.824727499,23.58121374,2.45,22.6585740831,0.0,agn.spec,22.3620782543,36390982,3.1,2,1,4.05187064709,CCM,-23.8572056799,22.2117822896,22.5421512059,22.5672668626,0.289537806242,23.0707153965,2.57407255741e-17,57.84
2.99980833333,76.0146149875,24.490731903,2.67,23.5447672716,0.0,agn.spec,23.1635571909,36512660,3.1,2,0,4.04112617206,CCM,-21.9945756625,23.0243579288,23.2682173856,23.3004711541,0.440228788386,23.8656924496,1.23774153065e-17,0.0
3.00185333333,76.0146149875,23.6396462729,2.67,22.6936816415,0.0,agn.spec,22.3124715608,36512660,3.1,2,1,4.05496513788,CCM,-21.9945756625,22.1732722987,22.4171317555,22.449385524,0.440228788386,23.0146068195,2.71059239406e-17,20.951
3.15808333333,98.8168475099,20.4497451235,1.65,20.2402247085,0.0,agn.spec,19.9172918089,36518476,3.1,2,0,4.04805038766,CCM,-24.334046617,19.9382540648,19.9299727234,20.1416282865,0.198325637343,20.4713508157,2.82076312029e-16,0.0
3.14909833333,98.8168475099,22.9159712355,1.65,22.7064508205,0.0,agn.spec,22.3835179209,36518476,3.1,2,1,4.05037389826,CCM,-24.334046617,22.4044801768,22.3961988354,22.6078543985,0.198325637343,22.9375769277,2.90988732001e-17,46.094
3.29581833333,246.711807076,22.1326265867,1.97,22.006672201,0.0,agn.spec,21.5821623516,36525198,3.1,2,0,4.04229221909,CCM,-22.71338272,21.604781596,21.7245417534,21.9042521723,0.343743446631,22.2793858265,5.33522344124e-17,0.0
3.300885,246.711807076,22.9274534522,1.97,22.8014990665,0.0,agn.spec,22.3769892171,36525198,3.1,2,1,4.05358093785,CCM,-22.71338272,22.3996084615,22.5193686189,22.6990790378,0.343743446631,23.074212692,2.56579447937e-17,32.421
3.43040333333,255.400381691,25.7470520458,5.41,25.607166842,0.0,agn.spec,23.2226582184,36548558,3.1,2,0,4.04851397353,CCM,-23.6601830315,23.017938626,23.2893975691,24.3554475701,0.416998282178,24.1452304768,9.56785868873e-18,0.0
3.45893333333,255.400381691,25.6423446151,5.41,25.5024594113,0.0,agn.spec,23.1179507877,36548558,3.1,2,1,4.0507964434,CCM,-23.6601830315,22.9132311952,23.1846901383,24.2507401393,0.416998282178,24.0405230461,1.05365328312e-17,97.749
3.59886666667,52.853611978,20.3941989416,1.64,20.1790913885,0.0,agn.spec,19.8535840936,36833303,3.1,2,0,4.06102341887,CCM,-24.2605921988,19.8784372572,19.8671838237,20.0767636605,0.236441364119,20.4057973873,2.99631858637e-16,0.0
3.60063666667,52.853611978,22.779152705,1.64,22.5640451519,0.0,agn.spec,22.238537857,36833303,3.1,2,1,4.04838347683,CCM,-24.2605921988,22.2633910206,22.2521375871,22.4617174239,0.236441364119,22.7907511506,3.33124429723e-17,85.234
3.74800666667,155.426117015,19.6611350215,2.14,19.4551434076,0.0,agn.spec,19.009925258,36836789,3.1,2,0,4.06226292253,CCM,-25.665814974,19.0480085319,19.2135643965,19.3408652649,0.193122342743,19.7557782062,5.45249982958e-16,0.0
3.74910666667,155.426117015,21.437553837,2.14,21.2315622231,0.0,agn.spec,20.7863440735,36836789,3.1,2,1,4.04713219314,CCM,-25.665814974,20.8244273474,20.989983212,21.1172840804,0.193122342743,21.5321970217,1.06176433824e-16,76.664
3.89649166667,229.995785085,22.4810415199,2.39,21.5844009479,0.0,agn.spec,21.2942781428,36839066,3.1,2,0,4.05172232175,CCM,-25.1506612186,21.1461047972,21.4676106235,21.5154554227,0.185624224049,21.9972813069,6.91822082681e-17,114.403
3.913025,229.995785085,21.1149857834,2.39,20.2183452113,0.0,agn.spec,19.9282224063,36839066,3.1,2,1,4.04043451567,CCM,-25.1506612186,19.7800490606,20.101554887,20.1493996862,0.185624224049,20.6312255704,2.43453888182e-16,0.0
4.04883333333,179.946473573,22.9563615611,1.37,22.9137128374,0.0,agn.spec,22.6060070466,36855589,3.1,2,0,4.04758897919,CCM,-22.4608549176,22.6210715494,22.6040276971,22.6485434187,0.299854185513,23.0202766248,2.69647434878e-17,140.237
4.053125,179.946473573,21.8991443334,1.37,21.8564956097,0.0,agn.spec,21.5487898189,36855589,3.1,2,1,4.06062319495,CCM,-22.4608549176,21.5638543217,21.5468104694,21.591326191,0.299854185513,21.963059397,7.13975294633e-17,0.0
4.19629666667,70.8311516514,25.713690812,3.2,23.9235003546,0.0,agn.spec,23.4339147209,36941005,3.1,4,0,4.0546959444,CCM,-22.1477852308,23.3382883584,23.4266801296,23.5256372578,0.480420228364,24.1446148488,9.57328534054e-18,7.411
4.19644666667,70.8311516514,24.7579006816,3.2,22.9677102242,0.0,agn.spec,22.4781245906,36941005,3.1,4,1,4.04339559706,CCM,-22.1477852308,22.382498228,22.4708899993,22.5698471274,0.480420228364,23.1888247184,2.30875078327e-17,0.479
4.203955,70.8311516514,24.5919444004,3.2,22.801753943,0.0,agn.spec,22.3121683094,36941005,3.1,4,2,4.04410583776,CCM,-22.1477852308,22.2165419468,22.3049337181,22.4038908462,0.480420228364,23.0228684372,2.69004514361e-17,1.543
4.20758333333,70.8311516514,24.9031396052,3.2,23.1129491478,0.0,agn.spec,22.6233635142,36941005,3.1,4,3,4.05155417377,CCM,-22.1477852308,22.5277371516,22.6161289229,22.7150860511,0.480420228364,23.334063642,2.01967498435e-17,0.0
4.339245,163.228790389,21.7994077014,2.03,21.6726296962,0.0,agn.spec,21.2251052197,36974870,3.1,2,0,4.06179230316,CCM,-23.5613818531,21.2696931037,21.4057009513,21.5660530242,0.312321458288,21.9523320526,7.21064512544e-17,0.0
4.351435,163.228790389,23.4820063669,2.03,23.3552283617,0.0,agn.spec,22.9077038852,36974870,3.1,2,1,4.04795243496,CCM,-23.5613818531,22.9522917692,23.0882996168,23.2486516897,0.312321458288,23.6349307181,1.53085711108e-17,119.214
4.49510666667,542.455203515,19.0185906829,1.71,18.8533448639,0.0,agn.spec,18.5413713281,36984737,3.1,2,0,4.04563989258,CCM,-25.9771272433,18.5369294778,18.5503905628,18.772954543,0.169964224264,19.1041809032,9.93652619727e-16,34.583
4.49960333333,542.455203515,18.2947633964,1.71,18.1295175774,0.0,agn.spec,17.8175440415,36984737,3.1,2,1,4.05982194444,CCM,-25.9771272433,17.8131021912,17.8265632762,18.0491272565,0.169964224264,18.3803536167,1.9353766475e-15,0.0
4.642905,110.810743794,22.9891993927,2.3,22.2304491127,0.0,agn.spec,21.8944368475,37078881,3.1,2,0,4.0507223777,CCM,-23.3671024406,21.7984733421,22.080955583,22.1561152669,0.289888027396,22.612776119,3.92460990484e-17,0.0
4.65184666667,110.810743794,23.7497460932,2.3,22.9909958132,0.0,agn.spec,22.654983548,37078881,3.1,2,1,4.05190794665,CCM,-23.3671024406,22.5590200425,22.8415022834,22.9166619673,0.289888027396,23.3733228194,1.94795004572e-17,21.839
4.793525,118.674862128,23.5334039572,2.81,22.3855971594,0.0,agn.spec,22.0200259759,37132555,3.1,2,0,4.05441548573,CCM,-23.9415860828,21.8503891132,22.0490309905,22.1245304695,0.271293541235,22.6935932679,3.64308778292e-17,117.227
4.815135,118.674862128,22.875263719,2.81,21.7274569213,0.0,agn.spec,21.3618857377,37132555,3.1,2,1,4.03815177996,CCM,-23.9415860828,21.192248875,21.3908907524,21.4663902314,0.271293541235,22.0354530297,6.67921973518e-17,0.0
4.93893833333,181.915398468,24.7580701062,2.68,23.8037837645,0.0,agn.spec,23.4229915133,37136350,3.1,4,0,4.04863156291,CCM,-22.8393718111,23.2821949037,23.5204033045,23.558474081,0.381684119825,24.1229303622,9.76640653632e-18,68.115
4.95512,181.915398468,23.5937080236,2.68,22.6394216819,0.0,agn.spec,22.2586294307,37136350,3.1,4,1,4.06552958618,CCM,-22.8393718111,22.1178328211,22.356041222,22.3941119984,0.381684119825,22.9585682797,2.85416864814e-17,10.296
4.955875,181.915398468,23.6050921315,2.68,22.6508057898,0.0,agn.spec,22.2700135386,37136350,3.1,4,2,4.03499737921,CCM,-22.8393718111,22.129216929,22.3674253298,22.4054961063,0.381684119825,22.9699523875,2.82439860383e-17,0.0
4.964645,181.915398468,24.0174753523,2.68,23.0631890106,0.0,agn.spec,22.6823967594,37136350,3.1,4,3,4.05342109272,CCM,-22.8393718111,22.5416001498,22.7798085507,22.8178793271,0.381684119825,23.3823356084,1.93184687536e-17,28.721
5.09277833333,698.078457155,21.8670972706,2.17,21.5854866103,0.0,agn.spec,21.1477120873,37268828,3.1,2,0,4.03992009431,CCM,-23.6838767636,21.1786819375,21.3545439988,21.4720319278,0.246899230351,21.895624434,7.59726315078e-17,0.0
5.10173166667,698.078457155,23.3188049728,2.17,23.0371943125,0.0,agn.spec,22.5994197895,37268828,3.1,2,1,4.05197615681,CCM,-23.6838767636,22.6303896397,22.806251701,22.92373963,0.246899230351,23.3473321362,1.99514327516e-17,73.003
5.23670666667,258.961753567,22.7860769623,3.48,21.02022875,0.0,agn.spec,20.1538492436,37286882,3.1,2,0,4.05221596279,CCM,-25.7949401986,20.1967746716,20.2273780276,20.3468851242,0.208921007473,20.9961057182,1.73966111366e-16,192.895
5.274505,258.961753567,22.3851872195,3.48,20.6193390071,0.0,agn.spec,19.7529595007,37286882,3.1,2,1,4.03994113567,CCM,-25.7949401986,19.7958849287,19.8264882848,19.9459953813,0.208921007473,20.5952159754,2.51663685879e-16,0.0
5.395465,308.166427683,21.3174766666,3.09,19.7085418131,0.0,agn.spec,19.2829192474,37298456,3.1,2,0,4.06035930831,CCM,-26.2993298312,19.1367441118,19.2664307676,19.349028851,0.158526721252,19.9616445029,4.51075399068e-16,105.562
5.41428666667,308.166427683,21.1261711306,3.09,19.5172362771,0.0,agn.spec,19.0916137114,37298456,3.1,2,1,4.03546716945,CCM,-26.2993298312,18.9454385757,19.0751252316,19.157723315,0.158526721252,19.7703389668,5.37986473517e-16,0.0
5.54791833333,275.082567048,24.3436917866,2.54,23.4184375404,0.0,agn.spec,23.0836504271,37380627,3.1,2,0,4.05086405051,CCM,-22.8822304539,22.9441049045,23.2611538719,23.2553052833,0.401178159852,23.7997754951,1.31521497511e-17,28.151
5.55636333333,275.082567048,23.8177510621,2.54,22.8924968159,0.0,agn.spec,22.5577097026,37380627,3.1,2,1,4.04504008212,CCM,-22.8822304539,22.41816418,22.7352131474,22.7293645588,0.401178159852,23.2738347706,2.13487786778e-17,0.0
5.69534166667,503.536612286,22.8674491783,2.84,21.6636387028,0.0,agn.spec,21.2999491561,37425247,3.1,2,0,4.04052146739,CCM,-24.0421412598,21.1271309835,21.3178767861,21.3969280259,0.353662293575,21.9697276608,7.09603712298e-17,38.143
5.694005,503.536612286,22.1782532084,2.84,20.974442733,0.0,agn.spec,20.6107531863,37425247,3.1,2,1,4.06328736511,CCM,-24.0421412598,20.4379350137,20.6286808163,20.7077320561,0.353662293575,21.280531691,1.33873391805e-16,0.0
5.84203666667,71.4889924154,22.8158469603,2.21,22.394256522,0.0,agn.spec,21.9772010615,37551875,3.1,2,0,4.05499936934,CCM,-22.974716272,21.9861726653,22.1837626442,22.2874751352,0.277583876813,22.7223338848,3.54791649227e-17,0.0
5.85369166667,71.4889924154,23.5547114493,2.21,23.133121011,0.0,agn.spec,22.7160655506,37551875,3.1,2,1,4.05127162243,CCM,-22.974716272,22.7250371544,22.9226271333,23.0263396243,0.277583876813,23.4611983739,1.79650153912e-17,34.202
5.99467166667,156.8277165,19.7223512283,1.99,19.5976964856,0.0,agn.spec,19.161556024,37700447,3.1,2,0,4.05736534815,CCM,-25.5847792983,19.1949511389,19.3218589374,19.4933417195,0.191147126255,19.8721304446,4.89840585235e-16,0.0
6.00152666667,156.8277165,19.5412170674,1.99,19.4165623247,0.0,agn.spec,18.9804218632,37700447,3.1,2,1,4.04698012347,CCM,-25.5847792983,19.013816978,19.1407247765,19.3122075586,0.191147126255,19.6909962838,5.78773222213e-16,39.321
6.15962,258.347613766,22.4075746323,2.84,21.2037641569,0.0,agn.spec,20.8400746102,37710581,3.1,2,0,4.04035113584,CCM,-24.9021412598,20.6672564376,20.8580022402,20.93705348,0.213576204959,21.5098531149,1.08384130335e-16,0.0
6.14939833333,258.347613766,24.6679156399,2.84,23.4641051645,0.0,agn.spec,23.1004156178,37710581,3.1,2,1,4.0517081641,CCM,-24.9021412598,22.9275974452,23.1183432478,23.1973944876,0.213576204959,23.7701941225,1.35154121566e-17,71.546
6.30305833333,73.5228167389,23.4158017479,3.7,22.0360191302,0.0,agn.spec,20.7745643673,37715373,3.1,2,0,4.06495531582,CCM,-25.0821101133,20.8134344445,20.8266201347,20.9488535787,0.261675355671,21.6470622208,9.55173037663e-17,0.0
6.301815,73.5228167389,23.8754630889,3.7,22.4956804712,0.0,agn.spec,21.2342257084,37715373,3.1,2,1,4.04327270691,CCM,-25.0821101133,21.2730957855,21.2862814758,21.4085149197,0.261675355671,22.1067235619,6.25485891853e-17,69.71
6.44631833333,180.973501083,24.1575948427,3.51,22.4568860137,0.0,agn.spec,21.5214719202,37729159,3.1,2,0,4.07065742266,CCM,-24.4807927973,21.5675146968,21.5839605113,21.7108614913,0.214672035243,22.3691842767,4.91171582964e-17,0.0
6.44756333333,180.973501083,25.2239258056,3.51,23.5232169765,0.0,agn.spec,22.5878028831,37729159,3.1,2,1,4.04354581338,CCM,-24.4807927973,22.6338456596,22.6502914742,22.7771924542,0.214672035243,23.4355152396,1.83950446927e-17,132.398
6.59755833333,65.8407317132,25.3884170842,3.43,23.5358144806,0.0,agn.spec,22.768419856,37739746,3.1,2,0,4.05674973206,CCM,-24.0843514305,22.8042532094,22.8578455788,22.9596037861,0.313820875647,23.5997130401,1.58132714872e-17,207.411
6.61357333333,65.8407317132,24.4781417961,3.43,22.6255391925,0.0,agn.spec,21.8581445679,37739746,3.1,2,1,4.02942195782,CCM,-24.0843514305,21.8939779214,21.9475702907,22.0493284981,0.313820875647,22.6894377521,3.65705795071e-17,0.0
6.75304333333,215.199369383,24.4358403041,2.85,23.2141694331,0.0,agn.spec,22.8505639991,37882742,3.1,4,0,4.06525071096,CCM,-22.3290178106,22.6771800023,22.8651690637,22.9451323096,0.489730844188,23.51933981,1.70282892692e-17,12.841
6.76054166667,215.199369383,24.557920523,2.85,23.336249652,0.0,agn.spec,22.9726442179,37882742,3.1,4,1,4.05986672496,CCM,-22.3290178106,22.7992602211,22.9872492826,23.0672125284,0.489730844188,23.6414200288,1.52173465697e-17,16.338
6.766185,215.199369383,24.8699974808,2.85,23.6483266098,0.0,agn.spec,23.2847211758,37882742,3.1,4,2,4.04490132498,CCM,-22.3290178106,23.111337179,23.2993262404,23.3792894863,0.489730844188,23.9534969867,1.14158472353e-17,0.0
6.74731333333,215.199369383,27.5594892389,2.85,26.3378183679,0.0,agn.spec,25.9742129339,37882742,3.1,4,3,4.04827806433,CCM,-22.3290178106,25.8008289371,25.9888179985,26.0687812444,0.489730844188,26.6429887447,9.58763396506e-19,108.444
6.881945,941.946886773,20.8079832882,2.09,20.662430737,0.0,agn.spec,20.2117884055,37894700,3.1,2,0,4.04015704417,CCM,-24.1205391553,20.2571103847,20.4074164454,20.5515781009,0.261961307896,20.9522457191,1.81137619305e-16,0.0
6.90981666667,941.946886773,20.9875653209,2.09,20.8420127697,0.0,agn.spec,20.3913704382,37894700,3.1,2,1,4.05412151741,CCM,-24.1205391553,20.4366924174,20.5869984781,20.7311601336,0.261961307896,21.1318277518,1.53523846297e-16,167.413
7.04546333333,349.317794609,21.8650209141,2.04,21.7369681285,0.0,agn.spec,21.2881207675,38009693,3.1,2,0,4.04056197643,CCM,-23.5948461288,21.3341270177,21.4720308039,21.6298525859,0.281590183506,22.0182626338,6.78581303461e-17,0.0
7.04951,349.317794609,23.111296924,2.04,22.9832441385,0.0,agn.spec,22.5343967775,38009693,3.1,2,1,4.05247202326,CCM,-23.5948461288,22.5804030277,22.7183068139,22.8761285959,0.281590183506,23.2645386438,2.15323527335e-17,60.247
7.190975,331.310241541,21.5071906318,2.36,20.6377454646,0.0,agn.spec,20.3420494418,38021577,3.1,2,0,4.06827577662,CCM,-24.9566173594,20.2008534454,20.5146599832,20.5724049697,0.243122205274,21.0450379018,1.66299821268e-16,0.0
7.19987,331.310241541,23.5305549933,2.36,22.6611098261,0.0,agn.spec,22.3654138034,38021577,3.1,2,1,4.0471542269,CCM,-24.9566173594,22.224217807,22.5380243448,22.5957693312,0.243122205274,23.0684022633,2.57956239915e-17,189.956
7.34773,50.0482654654,24.0919218157,2.29,23.3613208445,0.0,agn.spec,23.0157939071,38026327,3.1,2,0,4.04687767777,CCM,-23.1152863268,22.9324854979,23.2057800807,23.283675113,0.295473659201,23.7379576842,1.39227129587e-17,69.618
7.361315,50.0482654654,22.9369134901,2.29,22.2063125188,0.0,agn.spec,21.8607855815,38026327,3.1,2,1,4.05622279828,CCM,-23.1152863268,21.7774771723,22.0507717551,22.1286667874,0.295473659201,22.5829493586,4.03391924416e-17,0.0
-7.51420666667,502.340892669,21.3154664652,1.57,21.1219107716,0.0,agn.spec,20.7838596815,38179361,3.1,2,0,3.8949988814,CCM,-23.6408311803,20.8234554522,20.7886637623,20.9864438791,0.215727533648,21.3102637914,1.30257106485e-16,0.0
-7.497755,502.340892669,22.5761235515,1.57,22.3825678579,0.0,agn.spec,22.0445167679,38179361,3.1,2,1,3.90130281241,CCM,-23.6408311803,22.0841125385,22.0493208486,22.2471009655,0.215727533648,22.5709208778,4.07885805493e-17,181.668
-7.36695166667,186.433401754,22.8451459263,1.78,22.6997686316,0.0,agn.spec,22.3883709658,38188987,3.1,2,0,3.90288537528,CCM,-21.7191494716,22.3660995451,22.3887888619,22.6376630886,0.354915009403,22.9677048462,2.83025133993e-17,0.0
-7.34024,186.433401754,22.4069018323,1.78,22.2615245376,0.0,agn.spec,21.9501268718,38188987,3.1,2,1,3.90649335473,CCM,-21.7191494716,21.9278554511,21.9505447679,22.1994189946,0.354915009403,22.5294607522,4.23762617292e-17,125.08
-7.20225166667,105.19624809,27.2491883284,3.88,25.9966854867,0.0,agn.spec,24.6610833777,38275171,3.1,4,0,3.8968518425,CCM,-23.1329616634,24.5713942575,24.6680944073,24.8252301612,0.444026500834,25.5003648161,2.74638245967e-18,26.449
-7.19576,105.19624809,24.6499608151,3.88,23.3974579734,0.0,agn.spec,22.0618558644,38275171,3.1,4,1,3.90805182437,CCM,-23.1329616634,21.9721667441,22.068866894,22.2260026479,0.444026500834,22.9011373028,3.00920671342e-17,2.121
-7.190655,105.19624809,25.2098030146,3.88,23.9573001728,0.0,agn.spec,22.6216980638,38275171,3.1,4,2,3.90197557802,CCM,-23.1329616634,22.5320089436,22.6287090935,22.7858448474,0.444026500834,23.4609795022,1.79686372915e-17,0.0
-7.200375,105.19624809,24.7010647901,3.88,23.4485619484,0.0,agn.spec,22.1129598394,38275171,3.1,4,3,3.90913872827,CCM,-23.1329616634,22.0232707191,22.119970869,22.2771066229,0.444026500834,22.9522412778,2.87084954091e-17,1.649
-7.04927,57.814576102,23.7803226165,3.81,22.4799935874,0.0,agn.spec,21.1666923165,38288680,3.1,2,0,3.89443962704,CCM,-24.9272968376,21.1330748939,21.1928073173,21.3352039263,0.267864635967,22.0237649844,6.75151053065e-17,45.234
-7.04698666667,57.814576102,23.8314296941,3.81,22.531100665,0.0,agn.spec,21.217799394,38288680,3.1,2,1,3.91233996392,CCM,-24.9272968376,21.1841819715,21.2439143948,21.3863110039,0.267864635967,22.074872062,6.44107147376e-17,0.0
-6.90984166667,77.4789779183,24.3116547587,4.79,23.9565046863,0.0,agn.spec,21.636525191,38427151,3.1,4,0,3.90639128993,CCM,-25.2037511906,21.6423279294,21.671732203,22.5428112756,0.340343886213,22.6541537735,3.77785629408e-17,0.0
-6.89803,77.4789779183,24.4987912014,4.79,24.143641129,0.0,agn.spec,21.8236616337,38427151,3.1,4,1,3.90928558566,CCM,-25.2037511906,21.8294643721,21.8588686457,22.7299477183,0.340343886213,22.8412902162,3.17973448321e-17,13.365
-6.89172666667,77.4789779183,23.9605366806,4.79,23.6053866081,0.0,agn.spec,21.2854071129,38427151,3.1,4,2,3.905927934,CCM,-25.2037511906,21.2912098513,21.3206141249,22.1916931974,0.340343886213,22.3030356953,5.22026638312e-17,10.44
-6.90003,77.4789779183,26.6279597491,4.79,26.2728096767,0.0,agn.spec,23.9528301814,38427151,3.1,4,3,3.89702847828,CCM,-25.2037511906,23.9586329198,23.9880371934,24.859116266,0.340343886213,24.9704587639,4.47428287332e-18,41.333
-6.741225,153.583176493,22.562027104,1.71,22.396781285,0.0,agn.spec,22.0848077492,38462288,3.1,2,0,3.90417561009,CCM,-22.5171272433,22.0803658989,22.0938269839,22.3163909641,0.390760375875,22.6476173243,3.80066869256e-17,0.0
-6.75168166667,153.583176493,23.5018561577,1.71,23.3366103386,0.0,agn.spec,23.0246368028,38462288,3.1,2,1,3.89890910508,CCM,-22.5171272433,23.0201949525,23.0336560375,23.2562200177,0.390760375875,23.5874463779,1.59929430956e-17,64.609
-6.60461,118.694128237,24.9233221396,3.4,23.0352357439,0.0,agn.spec,22.3169127989,38465567,3.1,2,0,3.89992114407,CCM,-24.9934629316,22.3454939117,22.4091349106,22.5029515574,0.255983221103,23.1390251657,2.41711257e-17,167.37
-6.57893833333,118.694128237,23.6509619691,3.4,21.7628755734,0.0,agn.spec,21.0445526283,38465567,3.1,2,1,3.89536092241,CCM,-24.9934629316,21.0731337412,21.1367747401,21.2305913869,0.255983221103,21.8666649951,7.80262877659e-17,0.0
-6.45568166667,335.212324973,20.2762621932,1.6,20.0584455561,0.0,agn.spec,19.7245958879,38466477,3.1,2,0,3.90270378088,CCM,-24.3854636878,19.7608219286,19.7368048934,19.9387657172,0.231794119988,20.2645054536,3.41275225045e-16,0.0
-6.44761666667,335.212324973,20.9941263001,1.6,20.7763096629,0.0,agn.spec,20.4424599948,38466477,3.1,2,1,3.89984233536,CCM,-24.3854636878,20.4786860355,20.4546690002,20.6566298241,0.231794119988,20.9823695604,1.76181019584e-16,29.104
-6.309955,105.561851563,23.1813936634,1.92,23.0465628192,0.0,agn.spec,22.6671760705,38487020,3.1,4,0,3.90169188403,CCM,-20.445960389,22.6564491954,22.7458785808,22.95840332,0.546221161551,23.3197747412,2.04643072036e-17,3.599
-6.301655,105.561851563,23.731057866,1.92,23.5962270218,0.0,agn.spec,23.2168402731,38487020,3.1,4,1,3.89020920629,CCM,-20.445960389,23.206113398,23.2955427833,23.5080675226,0.546221161551,23.8694389438,1.23347787993e-17,12.461
-6.29996,105.561851563,23.4966396042,1.92,23.3618087599,0.0,agn.spec,22.9824220113,38487020,3.1,4,2,3.91016136494,CCM,-20.445960389,22.9716951362,23.0611245215,23.2736492608,0.546221161551,23.635020682,1.53073026991e-17,9.349
-6.28958,105.561851563,23.4135474714,1.92,23.2787166272,0.0,agn.spec,22.8993298785,38487020,3.1,4,3,3.90044602691,CCM,-20.445960389,22.8886030034,22.9780323887,23.190557128,0.546221161551,23.5519285492,1.65247738054e-17,0.0
-6.15455166667,772.07797439,23.0198455984,4.07,21.9055604099,0.0,agn.spec,20.4403148486,38543314,3.1,2,0,3.90739925059,CCM,-25.918917321,20.3161200748,20.4431813743,20.6628383435,0.208443997243,21.2926808935,1.32383721551e-16,0.0
-6.14861166667,772.07797439,24.8981526298,4.07,23.7838674413,0.0,agn.spec,22.31862188,38543314,3.1,2,1,3.89910652457,CCM,-25.918917321,22.1944271062,22.3214884057,22.5411453749,0.208443997243,23.1709879249,2.34699288586e-17,25.108
-5.986635,158.540172096,21.6638050155,1.9,21.5230800312,0.0,agn.spec,21.1624939126,38618978,3.1,2,0,3.89842973124,CCM,-23.8108136221,21.141016099,21.217192177,21.4439796207,0.283123497355,21.7983053858,8.30968935832e-17,0.0
-6.00204166667,158.540172096,23.2280113457,1.9,23.0872863614,0.0,agn.spec,22.7267002428,38618978,3.1,2,1,3.89848671004,CCM,-23.8108136221,22.7052224291,22.7813985072,23.0081859509,0.283123497355,23.362511716,1.96744344289e-17,105.293
-5.85032333333,211.775814305,25.7367724138,3.36,23.8245965696,0.0,agn.spec,23.1618545795,38620448,3.1,2,0,3.90551371464,CCM,-23.7322451189,23.1743748718,23.2461107894,23.3352151153,0.311768156184,23.9665183348,1.12797535063e-17,87.137
-5.845065,211.775814305,24.4054135573,3.36,22.4932377131,0.0,agn.spec,21.8304957231,38620448,3.1,2,1,3.88492817474,CCM,-23.7322451189,21.8430160154,21.914751933,22.0038562588,0.311768156184,22.6351594784,3.84452909383e-17,0.0
-5.70614833333,108.309215313,23.9438059784,2.69,22.9801294657,0.0,agn.spec,22.6000325183,38633971,3.1,2,0,3.89305901411,CCM,-22.5843240239,22.4573181766,22.6904167799,22.7339035158,0.373571889504,23.2977368484,2.08839287946e-17,68.876
-5.68641666667,108.309215313,23.4904232253,2.69,22.5267467126,0.0,agn.spec,22.1466497651,38633971,3.1,2,1,3.90786555736,CCM,-22.5843240239,22.0039354235,22.2370340268,22.2805207627,0.373571889504,22.8443540953,3.17077412164e-17,0.0
-5.549035,213.883699278,23.5783022363,2.06,23.4462429037,0.0,agn.spec,22.9957885442,38752939,3.1,2,0,3.90749346135,CCM,-21.3012921801,23.0431495716,23.1852270322,23.3378867674,0.467400781543,23.7308823793,1.40137379276e-17,0.0
-5.55305333333,213.883699278,23.2166632616,2.06,23.0846039289,0.0,agn.spec,22.6341495695,38752939,3.1,2,1,3.89638974242,CCM,-21.3012921801,22.6815105969,22.8235880575,22.9762477927,0.467400781543,23.3692434046,1.95528280624e-17,18.894
-5.41487166667,214.320512563,21.0317381933,1.99,20.9070834506,0.0,agn.spec,20.470942989,38767921,3.1,2,0,3.89659823619,CCM,-24.2647792983,20.5043381039,20.6312459024,20.8027286845,0.310077913713,21.1815174096,1.46656048539e-16,0.0
-5.398555,214.320512563,23.4275898029,1.99,23.3029350602,0.0,agn.spec,22.8667945987,38767921,3.1,2,1,3.90025948494,CCM,-24.2647792983,22.9001897135,23.027097512,23.1985802941,0.310077913713,23.5773690193,1.61420740569e-17,121.576
-5.2339,373.753985009,21.0276579986,1.98,20.9025716354,0.0,agn.spec,20.4715822082,38792255,3.1,2,0,3.87777342457,CCM,-24.3493717568,20.5001690386,20.6237845945,20.7990126651,0.235398935139,21.1760506132,1.47396339386e-16,0.0
-5.25508,373.753985009,21.8823331983,1.98,21.7572468351,0.0,agn.spec,21.3262574079,38792255,3.1,2,1,3.90401517729,CCM,-24.3493717568,21.3548442382,21.4784597942,21.6536878647,0.235398935139,22.0307258128,6.70836397475e-17,421.668
-5.10017333333,431.557775159,23.8334332081,3.11,22.1921065722,0.0,agn.spec,21.7577823899,38925938,3.1,2,0,3.89478937146,CCM,-24.6917229078,21.618700204,21.7406409791,21.8258217441,0.22919741893,22.440270684,4.60043257075e-17,164.797
-5.09531166667,431.557775159,23.5003469893,3.11,21.8590203534,0.0,agn.spec,21.424696171,38925938,3.1,2,1,3.92010961264,CCM,-24.6917229078,21.2856139852,21.4075547603,21.4927355253,0.22919741893,22.1071844652,6.2522042468e-17,0.0
-4.95140333333,232.005995143,17.8299004168,1.81,17.6816721231,0.0,agn.spec,17.3669555942,38933261,3.1,2,0,3.89391229515,CCM,-27.8571746253,17.338898719,17.3702029741,17.6242155022,0.145118325637,17.9556604038,2.86182307856e-15,174.812
