decl,ra_bulge,dec_bulge,g,redshift,ext_model_bulge,pa_bulge,fluxnorm_bulge,sedname_bulge,b_bulge,i,r,u,ra,a_bulge,y,z,rv_bulge,id,magnorm_bulge,av_bulge
-6.9,7.35,-6.9,19.2322568614,0.206,CCM,-47.53353,1.65954989961e-15,Exp.50E09.1Z.spec,1.22309044873,17.8343792,18.2384002491,20.5393128045,7.35,1.86274808086,17.4292827603,17.6080755962,3.1,470094,18.5472915695,0.0
-6.75,7.35,-6.75,18.9423360614,0.206,CCM,32.72604,2.16749765045e-15,Exp.50E09.1Z.spec,1.30041095843,17.5444584,17.9484794491,20.2493920045,7.35,2.27764184862,17.1393619603,17.3181547962,3.1,471960,18.2573707695,0.0
-6.6,7.35,-6.6,19.3171966341,0.208,CCM,-160.7473,1.54497935793e-15,Exp.50E09.1Z.spec,1.02361306257,17.9127388,18.318349253,20.6228922162,7.35,2.08732318609,17.5068771775,17.6871967648,3.1,483337,18.6249606547,0.0
-6.45,7.35,-6.45,19.5285957341,0.208,CCM,29.01427,1.27163666471e-15,Exp.50E09.1Z.spec,1.06845929006,18.1241379,18.529748353,20.8342913162,7.35,1.65149320158,17.7182762775,17.8985958648,3.1,483516,18.8363597547,0.0
-6.3,7.35,-6.3,19.0755966341,0.208,CCM,-88.52015,1.93002387457e-15,Exp.50E09.1Z.spec,1.46812050513,17.6711388,18.076749253,20.3812922162,7.35,1.81102506106,17.2652771775,17.4455967648,3.1,485145,18.3833606547,0.0
-6.15,7.35,-6.15,19.2084777117,0.21,CCM,78.70923,1.71902484366e-15,Exp.50E09.1Z.spec,1.43422924795,17.7976074,18.2046876936,20.5127304946,7.35,1.66443548964,17.390841575,17.5727832591,3.1,496941,18.5090619748,0.0
-6.0,7.35,-6.0,19.4863174117,0.21,CCM,-110.3062,1.33090259924e-15,Exp.50E09.1Z.spec,1.30061519987,18.0754471,18.4825273936,20.7905701946,7.35,1.42735454929,17.668681275,17.8506229591,3.1,497370,18.7869016748,0.0
-5.85,7.35,-5.85,19.1415706943,0.214,CCM,159.9665,1.85259308809e-15,Exp.50E09.1Z.spec,1.05745812763,17.7177277,18.1278255108,20.4425114103,7.35,2.45939140417,17.3094696226,17.4945932787,3.1,526334,18.4278172594,0.0
-5.7,7.35,-5.7,18.8452380447,0.216,CCM,10.02711,2.45020205217e-15,Exp.50E09.1Z.spec,1.65873000208,17.4147549,17.8264851516,20.1443328312,7.35,2.07632298835,17.0057376361,17.1926133767,3.1,539040,18.1242626098,0.0
-5.55,7.35,-5.55,19.3948786447,0.216,CCM,-104.6878,1.47688153023e-15,Exp.50E09.1Z.spec,1.01203034183,17.9643955,18.3761257516,20.6939734312,7.35,2.06938349317,17.5553782361,17.7422539767,3.1,539681,18.6739032098,0.0
-5.4,7.35,-5.4,19.3948786447,0.216,CCM,38.17822,1.47688153023e-15,Exp.50E09.1Z.spec,1.02528434962,17.9643955,18.3761257516,20.6939734312,7.35,2.04263225587,17.5553782361,17.7422539767,3.1,539796,18.6739032098,0.0
-5.25,7.35,-5.25,18.7727587447,0.216,CCM,-0.5075169,2.6193505195e-15,Exp.50E09.1Z.spec,1.44669890083,17.3422756,17.7540058516,20.0718535312,7.35,2.54202845984,16.9332583361,17.1201340767,3.1,540393,18.0517833098,0.0
-5.1,7.35,-5.1,19.9378292986,0.218,CCM,145.2808,9.01767110715e-16,Exp.50E09.1Z.spec,0.96196154017,18.500782,18.9140230733,21.2349511754,7.35,1.34879424635,18.090843494,18.2795001678,3.1,550561,19.2095313788,0.0
-4.95,7.35,-4.95,19.2975895986,0.218,CCM,125.13,1.6262610918e-15,Exp.50E09.1Z.spec,1.10126758406,17.8605423,18.2737833733,20.5947114754,7.35,2.10308330303,17.450603794,17.6392604678,3.1,553152,18.5692916788,0.0
-4.8,7.35,-4.8,20.0033891698,0.22,CCM,-178.0242,8.54656262275e-16,Exp.50E09.1Z.spec,0.815610578601,18.5598373,18.9745359873,21.2985834981,7.35,1.51809937503,18.1491129648,18.3394019312,3.1,563769,19.26778866,0.0
-4.65,7.35,-4.65,19.9429872698,0.22,CCM,38.02709,9.03550101777e-16,Exp.50E09.1Z.spec,0.791637559332,18.4994354,18.9141340873,21.2381815981,7.35,1.65195170698,18.0887110648,18.2790000312,3.1,564737,19.20738676,0.0
-4.5,7.35,-4.5,19.2181890698,0.22,CCM,-123.3318,1.76145486391e-15,Exp.50E09.1Z.spec,1.34162251001,17.7746372,18.1893358873,20.5133833981,7.35,1.8783464976,17.3639128648,17.5542018312,3.1,568606,18.48258856,0.0
-4.35,7.35,-4.35,19.8510617238,0.222,CCM,143.0058,9.90003937085e-16,Exp.50E09.1Z.spec,0.950934234908,18.4012489,18.8172214935,21.144352779,7.35,1.51305603867,17.989391383,18.1814669901,3.1,580297,19.1081750536,0.0
-4.2,7.35,-4.2,19.7060994238,0.222,CCM,20.72946,1.13141476427e-15,Exp.50E09.1Z.spec,1.21893931931,18.2562866,18.6722591935,20.999390479,7.35,1.34586087739,17.844429083,18.0365046901,3.1,580856,18.9632127536,0.0
-4.05,7.35,-4.05,19.7060994238,0.222,CCM,-99.95976,1.13141476427e-15,Exp.50E09.1Z.spec,1.24368389938,18.2562866,18.6722591935,20.999390479,7.35,1.31908336401,17.844429083,18.0365046901,3.1,580883,18.9632127536,0.0
-3.9,7.35,-3.9,19.3497418238,0.222,CCM,153.5373,1.57095911234e-15,Exp.50E09.1Z.spec,1.24561340329,17.899929,18.3159015935,20.643032879,7.35,1.81830277114,17.488071483,17.6801470901,3.1,582846,18.6068551536,0.0
-3.75,7.35,-3.75,19.1787867757,0.224,CCM,-163.8202,1.85129636826e-15,Exp.50E09.1Z.spec,1.30191238786,17.7230358,18.1399184361,20.4701463068,7.35,2.05532315241,17.3097056057,17.5035421777,3.1,596916,18.428577485,0.0
-3.6,7.35,-3.6,19.1063075757,0.224,CCM,-110.0265,1.9790995004e-15,Exp.50E09.1Z.spec,1.67726771255,17.6505566,18.0674392361,20.3976671068,7.35,1.70352127516,17.2372264057,17.4310629777,3.1,598178,18.356098285,0.0
-3.45,7.35,-3.45,18.6472659757,0.224,CCM,-85.65785,3.02053775941e-15,Exp.50E09.1Z.spec,1.92036559526,17.191515,17.6083976361,19.9386255068,7.35,2.25419707963,16.7781848057,16.9720213777,3.1,599751,17.897056685,0.0
-3.3,7.35,-3.3,19.7024139062,0.226,CCM,-68.12814,1.15059037379e-15,Exp.50E09.1Z.spec,1.26779551552,18.2405739,18.6585985832,20.9919203657,7.35,1.33007223763,17.8261195371,18.0215452179,3.1,610112,18.9449655173,0.0
-3.15,7.35,-3.15,19.6642923016,0.228,CCM,-23.00525,1.19968280723e-15,Exp.50E09.1Z.spec,1.15331637999,18.1962051,18.6154996641,20.9519473152,7.35,1.53212288532,17.7807369343,17.9777631471,3.1,626194,18.8996012705,0.0
-3.0,7.35,-3.0,19.8575716016,0.228,CCM,-25.54437,1.0040485539e-15,Exp.50E09.1Z.spec,1.04943166168,18.3894844,18.8087789641,21.1452266152,7.35,1.4135770174,17.9740162343,18.1710424471,3.1,627821,19.0928805705,0.0
-2.85,7.35,-2.85,20.3202377841,0.23,CCM,-156.69,6.5997591559e-16,Exp.50E09.1Z.spec,0.636551246293,18.846283,19.2666058794,21.6062116115,7.35,1.55156722801,18.4295190666,18.6281698157,3.1,641127,19.54844714,0.0
-2.7,7.35,-2.7,19.9638763841,0.23,CCM,-161.3822,9.16373764933e-16,Exp.50E09.1Z.spec,0.723516938313,18.4899216,18.9102444794,21.2498502115,7.35,1.88461463285,18.0731576666,18.2718084157,3.1,641529,19.19208574,0.0
-2.55,7.35,-2.55,19.5833564841,0.23,CCM,-33.94661,1.30100991754e-15,Exp.50E09.1Z.spec,1.32787053118,18.1094017,18.5297245794,20.8693303115,7.35,1.44903479219,17.6926377666,17.8912885157,3.1,643642,18.81156584,0.0
-2.4,7.35,-2.4,19.5108772841,0.23,CCM,75.76444,1.39082435528e-15,Exp.50E09.1Z.spec,1.24997111156,18.0369225,18.4572453794,20.7968511115,7.35,1.64370201223,17.6201585666,17.8188093157,3.1,644983,18.73908664,0.0
-2.25,7.35,-2.25,19.399961124,0.232,CCM,-130.2888,1.55060164793e-15,Exp.50E09.1Z.spec,1.17365306157,17.919733,18.3416179751,20.6842787273,7.35,1.959372344,17.5022656664,17.7023007002,3.1,662342,18.621016755,0.0
-2.1,7.35,-2.1,20.3458422197,0.234,CCM,120.1833,6.53186656581e-16,Exp.50E09.1Z.spec,0.871308944603,18.8593807,19.282644527,21.6284775212,7.35,1.13506946234,18.4411424787,18.6424665736,3.1,672101,19.5596740972,0.0
-1.95,7.35,-1.95,20.2673205197,0.234,CCM,15.90009,7.02176004651e-16,Exp.50E09.1Z.spec,0.858741218981,18.780859,19.204122827,21.5499558212,7.35,1.2365021455,18.3626207787,18.5639448736,3.1,673283,19.4811523972,0.0
-1.8,7.35,-1.8,20.5242036817,0.236,CCM,177.9386,5.57953687487e-16,Exp.50E09.1Z.spec,0.616507734554,19.0317764,19.4561376137,21.8051382674,7.35,1.38153458119,18.6126848618,18.8150956976,3.1,686384,19.7307719775,0.0
-1.65,7.35,-1.65,19.3403619817,0.236,CCM,-95.51697,1.66010222695e-15,Exp.50E09.1Z.spec,1.54877043066,17.8479347,18.2722959137,20.6212965674,7.35,1.6055422272,17.4288431618,17.6312539976,3.1,694868,18.5469302775,0.0
-1.5,7.35,-1.5,19.1652025817,0.236,CCM,71.43059,1.9507364195e-15,Exp.50E09.1Z.spec,1.23360023667,17.6727753,18.0971365137,20.4461371674,7.35,2.36200571445,17.2536837618,17.4560945976,3.1,695155,18.3717708775,0.0
-1.35,7.35,-1.35,19.2618402817,0.236,CCM,158.2543,1.78461078053e-15,Exp.50E09.1Z.spec,1.60177348057,17.769413,18.1937742137,20.5427748674,7.35,1.66674761966,17.3503214618,17.5527322976,3.1,695190,18.4684085775,0.0
-1.2,7.35,-1.2,18.5672410817,0.236,CCM,113.4928,3.38363253447e-15,Exp.50E09.1Z.spec,2.22880791874,17.0748138,17.4991750137,19.8481756674,7.35,2.24600484112,16.6557222618,16.8581330976,3.1,695654,17.7738093775,0.0
-1.05,7.35,-1.05,21.3489505153,0.238,CCM,-100.2878,2.62797702538e-16,Exp.50E09.1Z.spec,0.519312825802,19.8502941,20.2760978614,22.6281649869,7.35,0.787072066925,19.43046797,19.6339730748,3.1,695725,20.5482134475,0.0
-0.9,7.35,-0.9,21.0107089153,0.238,CCM,85.0424,3.58854340981e-16,Exp.50E09.1Z.spec,0.632314799174,19.5120525,19.9378562614,22.2899233869,7.35,0.877921261031,19.09222637,19.2957314748,3.1,701048,20.2099718475,0.0
-0.75,7.35,-0.75,19.8027088153,0.238,CCM,175.9496,1.09173754036e-15,Exp.50E09.1Z.spec,1.13690393598,18.3040524,18.7298561614,21.0819232869,7.35,1.45703172814,17.88422627,18.0877313748,3.1,708912,19.0019717475,0.0
-0.6,7.35,-0.6,19.4040691153,0.238,CCM,-127.7808,1.57606499814e-15,Exp.50E09.1Z.spec,1.27584603765,17.9054127,18.3312164614,20.6832835869,7.35,1.86243041706,17.48558657,17.6890916748,3.1,710511,18.6033320475,0.0
-0.45,7.35,-0.45,19.3376323153,0.238,CCM,148.3866,1.67551702147e-15,Exp.50E09.1Z.spec,1.52579100214,17.8389759,18.2647796614,20.6168467869,7.35,1.65385478302,17.41914977,17.6226548748,3.1,710803,18.5368952475,0.0
-0.3,7.35,-0.3,19.1564304153,0.238,CCM,-131.6505,1.97983776541e-15,Exp.50E09.1Z.spec,1.40844937486,17.657774,18.0835777614,20.4356448869,7.35,2.11092104791,17.23794787,17.4414529748,3.1,710960,18.3556933475,0.0
-0.15,7.35,-0.15,19.2228710153,0.238,CCM,152.6538,1.86231595566e-15,Exp.50E09.1Z.spec,1.10451434024,17.7242146,18.1500183614,20.5020854869,7.35,2.53470595094,17.30438847,17.5078935748,3.1,711228,18.4221339475,0.0
0.0,7.35,0.0,18.8906680153,0.238,CCM,-178.9623,2.52891693182e-15,Exp.50E09.1Z.spec,1.76537916154,17.3920116,17.8178153614,20.1698824869,7.35,2.14206257986,16.97218547,17.1756905748,3.1,712582,18.0899309475,0.0
0.15,7.35,0.15,21.1102623768,0.24,CCM,35.11366,3.29605524431e-16,Exp.50E09.1Z.spec,0.651459143396,19.6056175,20.032669179,22.3878595629,7.35,0.788103146484,19.1849200239,19.3893267294,3.1,715720,20.3022811525,0.0
0.3,7.35,0.3,20.3854641768,0.24,CCM,-102.683,6.42560111541e-16,Exp.50E09.1Z.spec,0.823301711729,18.8808193,19.307870979,21.6630613629,7.35,1.20169295127,18.4601218239,18.6645285294,3.1,721718,19.5774829525,0.0
0.45,7.35,0.45,19.8479008768,0.24,CCM,-150.2963,1.05423900954e-15,Exp.50E09.1Z.spec,0.918999515482,18.343256,18.770307679,21.1254980629,7.35,1.75115771876,17.9225585239,18.1269652294,3.1,725334,19.0399196525,0.0
0.6,7.35,0.6,20.0653424768,0.24,CCM,12.38432,8.62903920545e-16,Exp.50E09.1Z.spec,0.942832895509,18.5606976,18.987749279,21.3429396629,7.35,1.40197762283,18.1400001239,18.3444068294,3.1,725838,19.2573612525,0.0
0.75,7.35,0.75,19.4855007768,0.24,CCM,62.99655,1.47197055375e-15,Exp.50E09.1Z.spec,1.19621255021,17.9808559,18.407907579,20.7630979629,7.35,1.86755596631,17.5601584239,17.7645651294,3.1,727125,18.6775195525,0.0
0.9,7.35,0.9,19.5277828768,0.24,CCM,142.2733,1.41574906077e-15,Exp.50E09.1Z.spec,1.29219352749,18.023138,18.450189679,20.8053800629,7.35,1.66393466956,17.6024405239,17.8068472294,3.1,727409,18.7198016525,0.0
1.05,7.35,1.05,19.3888630768,0.24,CCM,-95.34897,1.60899317597e-15,Exp.50E09.1Z.spec,1.51761733309,17.8842182,18.311269879,20.6664602629,7.35,1.60658520182,17.4635207239,17.6679274294,3.1,727476,18.5808818525,0.0
1.2,7.35,1.2,20.4907383835,0.242,CCM,139.3223,5.87038358872e-16,Exp.50E09.1Z.spec,0.911226708997,18.9802666,19.4084568313,21.7668707007,7.35,0.99883245586,18.5586045229,18.7638721333,3.1,737660,19.6756011572,0.0
1.35,7.35,1.35,20.6598572835,0.242,CCM,-12.413,5.02364474853e-16,Exp.50E09.1Z.spec,0.829811881137,19.1493855,19.5775757313,21.9359896007,7.35,0.941167635839,18.7277234229,18.9329910333,3.1,737822,19.8447200572,0.0
1.5,7.35,1.5,19.8082165835,0.242,CCM,145.6124,1.10071579946e-15,Exp.50E09.1Z.spec,1.14827069679,18.2977448,18.7259350313,21.0843489007,7.35,1.47007476768,17.8760827229,18.0813503333,3.1,744964,18.9930793572,0.0
1.65,7.35,1.65,20.3904492499,0.244,CCM,-55.80476,6.4804761808e-16,Exp.50E09.1Z.spec,0.988822963185,18.8741837,19.3036920291,21.6652749383,7.35,1.01987540542,18.4516926581,18.6577091643,3.1,756621,19.5682500612,0.0
1.8,7.35,1.8,19.1462055499,0.244,CCM,52.95955,2.03847034891e-15,Exp.50E09.1Z.spec,1.32018429963,17.62994,18.0594483291,20.4210312383,7.35,2.3554790601,17.2074489581,17.4134654643,3.1,763268,18.3240063612,0.0
1.95,7.35,1.95,19.4784084499,0.244,CCM,143.7307,1.5011470554e-15,Exp.50E09.1Z.spec,1.33493035429,17.9621429,18.3916512291,20.7532341383,7.35,1.72458297704,17.5396518581,17.7456683643,3.1,763646,18.6562092612,0.0
2.1,7.35,2.1,21.1718165556,0.246,CCM,112.4542,3.17570365484e-16,Exp.50E09.1Z.spec,0.599832302023,19.6497993,20.0806453447,22.4455077003,7.35,0.83874060054,19.2265584933,19.4332578684,3.1,769430,20.3426674358,0.0
2.25,7.35,2.25,20.2537353556,0.246,CCM,8.682954,7.39728666052e-16,Exp.50E09.1Z.spec,0.992908807998,18.7317181,19.1625641447,21.5274265003,7.35,1.16305408335,18.3084772933,18.5151766684,3.1,776780,19.4245862358,0.0
2.4,7.35,2.4,19.9758956556,0.246,CCM,-3.00342,9.5545080101e-16,Exp.50E09.1Z.spec,0.832248996212,18.4538784,18.8847244447,21.2495868003,7.35,1.78427073398,18.0306375933,18.2373369684,3.1,778708,19.1467465358,0.0
2.55,7.35,2.55,19.7101352556,0.246,CCM,-116.8416,1.2204289157e-15,Exp.50E09.1Z.spec,1.12170318841,18.188118,18.6189640447,20.9838264003,7.35,1.683809726,17.7648771933,17.9715765684,3.1,779384,18.8809861358,0.0
2.7,7.35,2.7,19.7886550556,0.246,CCM,-82.31718,1.135284135e-15,Exp.50E09.1Z.spec,1.28165755015,18.2666378,18.6974838447,21.0623462003,7.35,1.37257687783,17.8433969933,18.0500963684,3.1,779995,18.9595059358,0.0
2.85,7.35,2.85,19.9597344326,0.248,CCM,-165.3137,9.75927118936e-16,Exp.50E09.1Z.spec,1.14671773524,18.4320545,18.864275363,21.2324191875,7.35,1.32947077661,18.0081629014,18.2154525031,3.1,795535,19.1237238922,0.0
3.0,7.35,3.0,20.0201325326,0.248,CCM,-107.9638,9.23119970123e-16,Exp.50E09.1Z.spec,1.08455061621,18.4924526,18.924673463,21.2928172875,7.35,1.33090057969,18.0685610014,18.2758506031,3.1,796927,19.1841219922,0.0
3.15,7.35,3.15,18.8077716025,0.25,CCM,-76.69099,2.8373010775e-15,Exp.50E09.1Z.spec,1.45429212017,17.2745743,17.7082377241,20.0796020019,7.35,3.00794944387,16.850140266,17.0578786501,3.1,819581,17.9650038005,0.0
3.3,7.35,3.3,19.0191745025,0.25,CCM,-156.7764,2.33530851572e-15,Exp.50E09.1Z.spec,1.65596050205,17.4859772,17.9196406241,20.2910049019,7.35,2.18163133537,17.061543166,17.2692815501,3.1,819592,18.1764067005,0.0
3.45,7.35,3.45,20.7661379668,0.252,CCM,88.39383,4.70149507296e-16,Exp.50E09.1Z.spec,0.82651406547,19.2275562,19.6625858253,22.0372386188,7.35,0.909685581109,18.8024562376,19.0105354542,3.1,825173,19.9166773946,0.0
3.6,7.35,3.6,20.3493784668,0.252,CCM,-144.5492,6.90144109117e-16,Exp.50E09.1Z.spec,1.00256318958,18.8107967,19.2458263253,21.6204791188,7.35,1.09354620066,18.3856967376,18.5937759542,3.1,832147,19.4999178946,0.0
3.75,7.35,3.75,19.5339793668,0.252,CCM,107.3563,1.46251195668e-15,Exp.50E09.1Z.spec,1.19308727329,17.9953976,18.4304272253,20.8050800188,7.35,1.92207246649,17.5702976376,17.7783768542,3.1,836416,18.6845187946,0.0
3.9,7.35,3.9,19.5037783668,0.252,CCM,131.8804,1.50376449057e-15,Exp.50E09.1Z.spec,1.24165585855,17.9651966,18.4002262253,20.7748790188,7.35,1.89806355865,17.5400966376,17.7481758542,3.1,836521,18.6543177946,0.0
4.05,7.35,4.05,20.2179775391,0.254,CCM,-23.44123,7.83736300432e-16,Exp.50E09.1Z.spec,1.00653785289,18.6737785,19.1104156953,21.4884534403,7.35,1.24109806463,18.2484481087,18.4564549968,3.1,849493,19.3618424516,0.0
4.2,7.35,4.2,20.4776974391,0.254,CCM,132.3919,6.16995508465e-16,Exp.50E09.1Z.spec,0.931898861746,18.9334984,19.3701355953,21.7481733403,7.35,1.05970344159,18.5081680087,18.7161748968,3.1,849836,19.6215623516,0.0
4.35,7.35,4.35,19.9340973391,0.254,CCM,86.85424,1.017939677e-15,Exp.50E09.1Z.spec,1.02044630066,18.3898983,18.8265354953,21.2045732403,7.35,1.58279672433,17.9645679087,18.1725747968,3.1,852020,19.0779622516,0.0
4.5,7.35,4.5,19.7589378391,0.254,CCM,-33.1883,1.19615054509e-15,Exp.50E09.1Z.spec,1.21469352648,18.2147388,18.6513759953,21.0294137403,7.35,1.55809941705,17.7894084087,17.9974152968,3.1,852523,18.9028027516,0.0
4.65,7.35,4.65,19.7589378391,0.254,CCM,-93.29311,1.19615054509e-15,Exp.50E09.1Z.spec,1.35420579492,18.2147388,18.6513759953,21.0294137403,7.35,1.39758172843,17.7894084087,17.9974152968,3.1,853591,18.9028027516,0.0
4.8,7.35,4.8,19.9895666768,0.256,CCM,-18.30274,9.73215585171e-16,Exp.50E09.1Z.spec,1.1502675699,18.4399815,18.8780805783,21.2595358802,7.35,1.3507104316,18.0140217849,18.2221855094,3.1,871659,19.1267447201,0.0
4.95,7.35,4.95,20.8844766888,0.258,CCM,-142.7182,4.29451704945e-16,Exp.50E09.1Z.spec,0.746330326168,19.3294849,19.7691055932,22.1540124884,7.35,0.936780405614,18.9030923735,19.1111871025,3.1,884426,20.0149815298,0.0
5.1,7.35,5.1,20.0569963888,0.258,CCM,-113.0329,9.2025132463e-16,Exp.50E09.1Z.spec,0.91713128538,18.5020046,18.9416252932,21.3265321884,7.35,1.61204931107,18.0756120735,18.2837068025,3.1,891629,19.1875012298,0.0
5.25,7.35,5.25,19.8637151888,0.258,CCM,118.9255,1.09955999656e-15,Exp.50E09.1Z.spec,1.23356801672,18.3087234,18.7483440932,21.1332509884,7.35,1.42762922656,17.8823308735,18.0904256025,3.1,892663,18.9942200298,0.0
5.4,7.35,5.4,20.2453048274,0.26,CCM,-30.70503,7.7850218559e-16,Exp.50E09.1Z.spec,0.887241435222,18.6847038,19.1260303434,21.5144319062,7.35,1.42161180886,18.2580801953,18.4659864882,3.1,906972,19.3691177675,0.0
5.55,7.35,5.55,19.8043869274,0.26,CCM,177.7183,1.16849537069e-15,Exp.50E09.1Z.spec,1.09657974684,18.2437859,18.6851124434,21.0735140062,7.35,1.71429702103,17.8171622953,18.0250685882,3.1,911705,18.9281998675,0.0
5.7,7.35,5.7,19.7500255274,0.26,CCM,149.4241,1.22848980345e-15,Exp.50E09.1Z.spec,1.24883786494,18.1894245,18.6307510434,21.0191526062,7.35,1.58119892083,17.7628008953,17.9707071882,3.1,912845,18.8738384675,0.0
5.85,7.35,5.85,19.3634651274,0.26,CCM,68.14712,1.7538632018e-15,Exp.50E09.1Z.spec,1.32568006038,17.8028641,18.2441906434,20.6325922062,7.35,2.11344452859,17.3762404953,17.5841467882,3.1,914035,18.4872780675,0.0
6.0,7.35,6.0,20.0530452757,0.262,CCM,-104.7495,9.34994128587e-16,Exp.50E09.1Z.spec,0.889871211758,18.4867496,18.9300626797,21.3218480688,7.35,1.7065583742,18.0602124644,18.2677284198,3.1,928295,19.1702451487,0.0
6.15,7.35,6.15,20.1436443757,0.262,CCM,-94.49779,8.60140196238e-16,Exp.50E09.1Z.spec,1.02367241542,18.5773487,19.0206617797,21.4124471688,7.35,1.36671136435,18.1508115644,18.3583275198,3.1,931055,19.2608442487,0.0
6.3,7.35,6.3,19.2799244757,0.262,CCM,-113.8329,1.90571171478e-15,Exp.50E09.1Z.spec,1.69057707025,17.7136288,18.1569418797,20.5487272688,7.35,1.80837223118,17.2870916644,17.4946076198,3.1,931260,18.3971243487,0.0
6.45,7.35,6.45,20.446361355,0.264,CCM,-15.70777,6.54786337195e-16,Exp.50E09.1Z.spec,0.864480215568,18.8745327,19.3196980822,21.7148720855,7.35,1.24477791915,18.4480823791,18.655215814,3.1,948803,19.5570183359,0.0
6.6,7.35,6.6,20.446361355,0.264,CCM,7.349575,6.54786337195e-16,Exp.50E09.1Z.spec,1.00227897659,18.8745327,19.3196980822,21.7148720855,7.35,1.07363908554,18.4480823791,18.655215814,3.1,949091,19.5570183359,0.0
6.75,7.35,6.75,19.775920655,0.264,CCM,-98.7656,1.21415990971e-15,Exp.50E09.1Z.spec,1.0107217608,18.204092,18.6492573822,21.0444313855,7.35,1.95313195039,17.7776416791,17.984775114,3.1,952262,18.8865776359,0.0
6.9,7.35,6.9,19.298763055,0.264,CCM,-85.71231,1.88425175663e-15,Exp.50E09.1Z.spec,1.42188339843,17.7269344,18.1720997822,20.5672737855,7.35,2.13819399585,17.3004840791,17.507617514,3.1,953542,18.4094200359,0.0
7.05,7.35,7.05,19.679281055,0.264,CCM,-0.4677343,1.32718580746e-15,Exp.50E09.1Z.spec,1.20825626697,18.1074524,18.5526177822,20.9477917855,7.35,1.78315273193,17.6810020791,17.888135514,3.1,954406,18.7899380359,0.0
7.2,7.35,7.2,20.4226844449,0.266,CCM,-81.02842,6.73227232356e-16,Exp.50E09.1Z.spec,0.992215646355,18.8454189,19.2924583015,21.6909950275,7.35,1.12072250826,18.4191279202,18.6256862683,3.1,969267,19.5268631702,0.0
7.35,7.35,7.35,19.9878032449,0.266,CCM,-92.79736,1.00487989003e-15,Exp.50E09.1Z.spec,1.20899699102,18.4105377,18.8575771015,21.2561138275,7.35,1.36335448627,17.9842467202,18.1908050683,3.1,972680,19.0919819702,0.0
-7.5,7.2,-7.5,19.3898418449,0.266,CCM,-6.384312,1.74300532966e-15,Exp.50E09.1Z.spec,1.1276856632,17.8125763,18.2596157015,20.6581524275,7.2,2.5111578667,17.3862853202,17.5928436683,3.1,972993,18.4940205702,0.0
-7.35,7.2,-7.35,20.6525204792,0.268,CCM,-126.9151,5.48040519199e-16,Exp.50E09.1Z.spec,0.667119551631,19.06987,19.5187922639,21.9206396441,7.2,1.36926658564,18.6435554538,18.8495627659,3.1,986677,19.7502356852,0.0
-7.2,7.2,-7.2,20.6041996792,0.268,CCM,169.04,5.72982013325e-16,Exp.50E09.1Z.spec,0.759228238162,19.0215492,19.4704714639,21.8723188441,7.2,1.25693213707,18.5952346538,18.8012419659,3.1,989088,19.7019148852,0.0
-7.05,7.2,-7.05,19.8673222792,0.268,CCM,96.00034,1.12951486047e-15,Exp.50E09.1Z.spec,1.15138066337,18.2846718,18.7335940639,21.1354414441,7.2,1.61471462991,17.8583572538,18.0643645659,3.1,991200,18.9650374852,0.0
-6.9,7.2,-6.9,20.0908005792,0.268,CCM,58.50123,9.19391806581e-16,Exp.50E09.1Z.spec,1.11415283154,18.5081501,18.9570723639,21.3589197441,7.2,1.36311051883,18.0818355538,18.2878428659,3.1,991238,19.1885157852,0.0
-6.75,7.2,-6.75,19.7284004792,0.268,CCM,-82.24232,1.28369151056e-15,Exp.50E09.1Z.spec,1.28530621543,18.14575,18.5946722639,20.9965196441,7.2,1.6402515705,17.7194354538,17.9254427659,3.1,994045,18.8261156852,0.0
-6.6,7.2,-6.6,21.317035651,0.27,CCM,-128.5935,2.98940458863e-16,Exp.50E09.1Z.spec,0.572163478981,19.7290611,20.1797630358,22.58498691,7.2,0.884878604415,19.3027451257,19.5081952472,3.1,1001710,20.4083056159,0.0
-6.45,7.2,-6.45,20.610355351,0.27,CCM,67.96046,5.73134849828e-16,Exp.50E09.1Z.spec,0.587623590062,19.0223808,19.4730827358,21.87830661,7.2,1.63329585667,18.5960648257,18.8015149472,3.1,1009548,19.7016253159,0.0
-6.3,7.2,-6.3,20.296276051,0.27,CCM,-151.7561,7.65400139095e-16,Exp.50E09.1Z.spec,0.956110070575,18.7083015,19.1590034358,21.56422731,7.2,1.33384458701,18.2819855257,18.4874356472,3.1,1011342,19.3875460159,0.0
-6.15,7.2,-6.15,20.320438351,0.27,CCM,78.27036,7.48554829741e-16,Exp.50E09.1Z.spec,1.01293365689,18.7324638,19.1831657358,21.58838961,7.2,1.23178712265,18.3061478257,18.5115979472,3.1,1012286,19.4117083159,0.0
-6.0,7.2,-6.0,20.217758151,0.27,CCM,-176.8895,8.22802678523e-16,Exp.50E09.1Z.spec,0.862393577051,18.6297836,19.0804855358,21.48570941,7.2,1.5877047279,18.2034676257,18.4089177472,3.1,1013182,19.3090281159,0.0
-5.85,7.2,-5.85,20.042598751,0.27,CCM,58.33519,9.66850790872e-16,Exp.50E09.1Z.spec,0.855745268944,18.4546242,18.9053261358,21.31055001,7.2,1.87489638211,18.0283082257,18.2337583472,3.1,1014455,19.1338687159,0.0
