decl,tau,redshift,av,lensid,rv,nimg,imgid,ra,extmodel,absimag,sfinf,magnorm,g,i,r,u,sedname,fluxnorm,y,t_0,z
4.34866166667,300.079213744,3.39,0.0,74264001,3.1,2,1,3.3013405283,CCM,-24.6689052505,0.300972393873,23.6573191142,23.5426091006,22.9305370645,23.0225131802,25.4391958549,agn.spec,1.49961334829e-17,22.8642768031,34.492,22.8389593381
4.48971833333,52.7353744326,5.17,0.0,74489849,3.1,4,0,3.30997909555,CCM,-24.1961756156,0.342663739181,23.3886178868,24.8679472247,22.4841231447,23.4681022007,25.011857251,agn.spec,1.92070111481e-17,22.2272178367,3.547,22.4892346656
4.49702666667,52.7353744326,5.17,0.0,74489849,3.1,4,1,3.31348824643,CCM,-24.1961756156,0.342663739181,23.5269080328,25.0062373707,22.6224132906,23.6063923467,25.150147397,agn.spec,1.6910004768e-17,22.3655079827,8.249,22.6275248116
4.507185,52.7353744326,5.17,0.0,74489849,3.1,4,2,3.31224942756,CCM,-24.1961756156,0.342663739181,23.4918955544,24.9712248924,22.5874008123,23.5713798683,25.1151349186,agn.spec,1.74642010105e-17,22.3304955044,0.0,22.5925123333
4.50031,52.7353744326,5.17,0.0,74489849,3.1,4,3,3.298092453,CCM,-24.1961756156,0.342663739181,26.917281765,28.396611103,26.0127870229,26.9967660789,28.5405211292,agn.spec,7.4472209178e-19,25.755881715,102.678,26.0178985439
4.64295666667,209.373102184,2.48,0.0,74501818,3.1,2,0,3.30364700407,CCM,-24.6682417714,0.214325187177,20.7271979938,20.3209985265,20.1976758523,20.2110041951,21.2485367576,agn.spec,2.22857752114e-16,19.8681866085,0.0,20.0153374187
4.65379,209.373102184,2.48,0.0,74501818,3.1,2,1,3.30043643653,CCM,-24.6682417714,0.214325187177,21.9501386976,21.5439392303,21.4206165561,21.4339448989,22.4714774614,agn.spec,7.22522646675e-17,21.0911273122,44.328,21.2382781225
4.78016166667,90.2013711377,5.11,0.0,74528646,3.1,2,0,3.28441868748,CCM,-24.5459785543,0.315562234836,23.3355406081,24.8128472835,22.4104791892,23.3855994795,24.9641104115,agn.spec,2.01692941553e-17,22.1756098974,0.0,22.4308510644
4.80905333333,90.2013711377,5.11,0.0,74528646,3.1,2,1,3.30131795559,CCM,-24.5459785543,0.315562234836,23.8618831798,25.3391898551,22.9368217609,23.9119420512,25.4904529831,agn.spec,1.24209173295e-17,22.701952469,262.304,22.9571936361
4.94991833333,130.654812444,2.32,0.0,74885445,3.1,2,0,3.30241902204,CCM,-23.0905870397,0.312335171726,23.4885550749,23.0959848175,22.9573526248,23.0269983176,23.9019565783,agn.spec,1.75180157788e-17,22.6625631425,70.919,22.7778204293
4.95115833333,130.654812444,2.32,0.0,74885445,3.1,2,1,3.29143806721,CCM,-23.0905870397,0.312335171726,22.7066273079,22.3140570504,22.1754248577,22.2450705506,23.1200288112,agn.spec,3.59961472745e-17,21.8806353754,0.0,21.9958926623
5.09089333333,114.752706614,3.56,0.0,74889623,3.1,2,0,3.30680192839,CCM,-22.9381925994,0.441493635913,22.6644559593,22.8625330765,21.8599620834,21.9889383462,24.4487258006,agn.spec,3.74217901849e-17,21.8575675909,0.0,21.8081900323
5.10824166667,114.752706614,3.56,0.0,74889623,3.1,2,1,3.29788496003,CCM,-22.9381925994,0.441493635913,23.0879812667,23.2860583839,22.2834873908,22.4124636536,24.872251108,agn.spec,2.53346224446e-17,22.2810928983,37.983,22.2317153397
5.24576833333,204.047760208,3.36,0.0,74901975,3.1,2,0,3.28068062047,CCM,-23.3722451189,0.346956022767,23.4312951364,23.2893733712,22.710887591,22.7999919168,25.2015492154,agn.spec,1.84666827647e-17,22.6391516734,0.0,22.6266313811
5.25007666667,204.047760208,3.36,0.0,74901975,3.1,2,1,3.30639181412,CCM,-23.3722451189,0.346956022767,23.8538982959,23.7119765306,23.1334907505,23.2225950763,25.6241523749,agn.spec,1.25126018282e-17,23.0617548329,208.564,23.0492345406
5.40066166667,251.919371544,3.08,0.0,75219046,3.1,2,0,3.30310712285,CCM,-23.9930008623,0.263483203187,22.9684925804,22.7130662241,22.2754324109,22.3568867223,24.3058650002,agn.spec,2.82819865228e-17,22.1420019658,39.161,22.291394722
5.401605,251.919371544,3.08,0.0,75219046,3.1,2,1,3.29204636817,CCM,-23.9930008623,0.263483203187,22.4652734579,22.2098471015,21.7722132883,21.8536675997,23.8026458776,agn.spec,4.4957024549e-17,21.6387828432,0.0,21.7881755994
5.54853333333,99.2444992068,2.94,0.0,75413629,3.1,2,0,3.30186876042,CCM,-24.8560948086,0.267383999396,22.9792177432,22.6903777102,22.3107918774,22.388605989,24.0567032442,agn.spec,2.8003985613e-17,22.1413467968,49.552,22.3130006337
5.55779166667,99.2444992068,2.94,0.0,75413629,3.1,2,1,3.29654882149,CCM,-24.8560948086,0.267383999396,21.4049745785,21.1161345455,20.7365487127,20.8143628243,22.4824600795,agn.spec,1.19376024491e-16,20.5671036321,0.0,20.738757469
5.68764833333,128.000177631,3.08,0.0,75456712,3.1,2,0,3.28161409217,CCM,-25.0330008623,0.247809647583,21.6998950499,21.4444686935,21.0068348803,21.0882891917,23.0372674696,agn.spec,9.09806265257e-17,20.8734044352,0.0,21.0227971914
5.70004333333,128.000177631,3.08,0.0,75456712,3.1,2,1,3.30408519898,CCM,-25.0330008623,0.247809647583,23.4013842084,23.145957852,22.7083240388,22.7897783503,24.7387566282,agn.spec,1.89824934979e-17,22.5748935938,320.92,22.72428635
5.84652,222.004670467,4.06,0.0,75573584,3.1,4,0,3.30118282666,CCM,-24.57242868,0.286964707462,23.3149561864,23.9213064308,22.4652372214,22.683332767,25.0431216635,agn.spec,2.05553307176e-17,22.3397704728,15.594,22.4650279821
5.85033166667,222.004670467,4.06,0.0,75573584,3.1,4,1,3.29449633771,CCM,-24.57242868,0.286964707462,21.6966379364,22.3029881808,20.8469189714,21.065014517,23.4248034135,agn.spec,9.12539702303e-17,20.7214522228,7.685,20.8467097321
5.85318333333,222.004670467,4.06,0.0,75573584,3.1,4,2,3.29586345747,CCM,-24.57242868,0.286964707462,21.9249112413,22.5312614857,21.0751922763,21.2932878219,23.6530767184,agn.spec,7.39507267954e-17,20.9497255277,8.115,21.074983037
5.85446333333,222.004670467,4.06,0.0,75573584,3.1,4,3,3.30481172545,CCM,-24.57242868,0.286964707462,22.5054639331,23.1118141774,21.655744968,21.8738405136,24.2336294101,agn.spec,4.33232840262e-17,21.5302782195,0.0,21.6555357287
5.99420666667,423.920600809,3.5,0.0,75825816,3.1,2,0,3.30301317314,CCM,-23.5786419184,0.271425483121,24.0142752814,24.0801778008,23.2343294011,23.3592204326,25.8033170829,agn.spec,1.07943583245e-17,23.2134470686,111.073,23.168333475
6.014355,423.920600809,3.5,0.0,75825816,3.1,2,1,3.30209313307,CCM,-23.5786419184,0.271425483121,23.1313836333,23.1972861527,22.351437753,22.4763287845,24.9204254348,agn.spec,2.43418448422e-17,22.3305554205,0.0,22.2854418269
6.14934,315.18627169,2.75,0.0,76033894,3.1,2,0,3.30347835183,CCM,-23.8000075395,0.392740801185,23.6823051349,23.3709971233,23.0527661417,23.1179645111,24.4122366769,agn.spec,1.46549684974e-17,22.8410609137,169.16,22.9981140109
6.1572,315.18627169,2.75,0.0,76033894,3.1,2,1,3.28644700022,CCM,-23.8000075395,0.392740801185,22.5188310787,22.2075230672,21.8892920855,21.9544904549,23.2487626207,agn.spec,4.27931751898e-17,21.6775868575,0.0,21.8346399547
6.29702166667,91.1942254849,2.59,0.0,76169276,3.1,2,0,3.29071559775,CCM,-22.9765912991,0.317945932412,23.014181592,22.6624463384,22.4586578988,22.4520983198,23.5808333584,agn.spec,2.71165420268e-17,22.1645815884,0.0,22.2992462135
6.30153166667,91.1942254849,2.59,0.0,76169276,3.1,2,1,3.30333849465,CCM,-22.9765912991,0.317945932412,23.3233686785,22.9716334249,22.7678449853,22.7612854062,23.8900204449,agn.spec,2.03966795011e-17,22.4737686748,68.196,22.6084333
6.43724833333,126.015298429,3.55,0.0,76193122,3.1,2,0,3.29318352016,CCM,-22.9536799812,0.34945182993,23.4930298557,23.6693429089,22.6913763892,22.8209706404,25.2782413227,agn.spec,1.74459651611e-17,22.6872866404,172.909,22.6384643498
6.46925166667,126.015298429,3.55,0.0,76193122,3.1,2,1,3.31010730992,CCM,-22.9536799812,0.34945182993,22.6571008212,22.8334138744,21.8554473547,21.9850416058,24.4423122882,agn.spec,3.76761584499e-17,21.8513576059,0.0,21.8025353153
6.60752,275.15462081,2.19,0.0,76378701,3.1,2,0,3.30381864036,CCM,-25.169282201,0.177129150217,19.8463315567,19.5280019489,19.3063694516,19.4169965809,19.8743532451,agn.spec,5.0161939549e-16,19.1212199335,0.0,19.098625719
6.59426333333,275.15462081,2.19,0.0,76378701,3.1,2,1,3.29807054639,CCM,-25.169282201,0.177129150217,17.773627027,17.4552974192,17.2336649219,17.3442920512,17.8016487154,agn.spec,3.38420086669e-15,17.0485154038,42.179,17.0259211893
6.74536166667,137.690165623,2.37,0.0,76557438,3.1,4,0,3.29974489842,CCM,-24.3879968828,0.260149018491,21.9393740331,21.5296940424,21.4092026814,21.4637478717,22.4098957602,agn.spec,7.29721815452e-17,21.0922061633,35.44,21.2367333544
6.75346833333,137.690165623,2.37,0.0,76557438,3.1,4,1,3.3066964165,CCM,-24.3879968828,0.260149018491,21.236106739,20.8264267484,20.7059353874,20.7604805776,21.7066284661,agn.spec,1.39464684129e-16,20.3889388692,0.0,20.5334660604
6.752695,137.690165623,2.37,0.0,76557438,3.1,4,2,3.29473181669,CCM,-24.3879968828,0.260149018491,19.7917422366,19.3820622459,19.261570885,19.3161160752,20.2622639637,agn.spec,5.27484920228e-16,18.9445743668,19.675,19.089101558
6.754615,137.690165623,2.37,0.0,76557438,3.1,4,3,3.29632620157,CCM,-24.3879968828,0.260149018491,19.9609034534,19.5512234627,19.4307321017,19.485277292,20.4314251804,agn.spec,4.51383377472e-16,19.1137355835,19.899,19.2582627747
6.89262,279.67200767,4.21,0.0,76723721,3.1,4,0,3.29901620806,CCM,-24.4838174095,0.238493640996,22.157375692,22.8798924565,21.3258187537,21.5469704423,23.8705551146,agn.spec,5.96975717719e-17,21.1773457971,3.755,21.2512547819
6.89741333333,279.67200767,4.21,0.0,76723721,3.1,4,1,3.3059866929,CCM,-24.4838174095,0.238493640996,22.5031806392,23.2256974036,21.6716237009,21.8927753895,24.2163600618,agn.spec,4.34144883858e-17,21.5231507442,8.922,21.5970597291
6.90128,279.67200767,4.21,0.0,76723721,3.1,4,2,3.29411403665,CCM,-24.4838174095,0.238493640996,22.7899672369,23.5124840013,21.9584102985,22.1795619872,24.5031466595,agn.spec,3.33365036165e-17,21.8099373419,12.345,21.8838463268
6.90731666667,279.67200767,4.21,0.0,76723721,3.1,4,3,3.30282882152,CCM,-24.4838174095,0.238493640996,22.3369706898,23.0594874543,21.5054137515,21.7265654401,24.0501501124,agn.spec,5.05962893133e-17,21.3569407948,0.0,21.4308497797
7.04886333333,288.137107716,4.07,0.0,76754017,3.1,2,0,3.32728965891,CCM,-24.518917321,0.316965721828,22.9771766849,23.5900562013,22.1276771657,22.3473341349,24.7043413898,agn.spec,2.8056679376e-17,22.0006158662,0.0,22.12481064
7.05395,288.137107716,4.07,0.0,76754017,3.1,2,1,3.29260240323,CCM,-24.518917321,0.316965721828,23.1174538766,23.7303333929,22.2679543574,22.4876113266,24.8446185815,agn.spec,2.46561573253e-17,22.1408930579,378.666,22.2650878317
7.21445333333,334.975736726,2.75,0.0,76972260,3.1,2,0,3.31284293706,CCM,-23.7400075395,0.288922803032,22.990657333,22.6793493214,22.3611183398,22.4263167092,23.720588875,agn.spec,2.771047753e-17,22.1494131118,0.0,22.306466209
7.19776333333,334.975736726,2.75,0.0,76972260,3.1,2,1,3.29860063223,CCM,-23.7400075395,0.288922803032,23.5027830709,23.1914750594,22.8732440778,22.9384424471,24.2327146129,agn.spec,1.7289949101e-17,22.6615388498,298.312,22.818591947
7.34373166667,246.622971,4.13,0.0,77117096,3.1,2,0,3.28616297029,CCM,-26.4204214646,0.197950253959,20.9892668787,21.6443012702,20.1435768157,20.3687406188,22.7104490942,agn.spec,1.75065348107e-16,20.008624482,0.0,20.1196835762
7.35080333333,246.622971,4.13,0.0,77117096,3.1,2,1,3.30235602571,CCM,-26.4204214646,0.197950253959,22.520440633,23.1754750245,21.67475057,21.8999143731,24.2416228486,agn.spec,4.27297832609e-17,21.5397982363,126.234,21.6508573305
-7.50832166667,155.183147292,2.24,0.0,77122286,3.1,2,0,3.14879636944,CCM,-23.3529782292,0.329172500927,22.4016271794,22.0562074799,21.8656415545,21.9591158373,22.6048500326,agn.spec,4.76711985807e-17,21.642862699,0.0,21.6630425486
-7.49704666667,155.183147292,2.24,0.0,77122286,3.1,2,1,3.14950072866,CCM,-23.3529782292,0.329172500927,22.5666589117,22.2212392122,22.0306732868,22.1241475697,22.7698817649,agn.spec,4.09490073521e-17,21.8078944313,70.605,21.8280742809
-7.3508,499.923913095,3.38,0.0,77138465,3.1,2,0,3.15760582906,CCM,-23.5638627376,0.352409853089,22.3186093322,22.1939819615,21.5944407993,21.6849777708,24.0973964389,agn.spec,5.14592213311e-17,21.5259702663,58.964,21.5043777001
-7.34183166667,499.923913095,3.38,0.0,77138465,3.1,2,1,3.14144302219,CCM,-23.5638627376,0.352409853089,22.8338517672,22.7092243965,22.1096832343,22.2002202059,24.6126388739,agn.spec,3.20159384421e-17,22.0412127013,0.0,22.0196201351
-7.20197166667,249.554241297,2.6,0.0,77642355,3.1,4,0,3.15491206644,CCM,-23.2021947349,0.275057319365,22.9780045152,22.6319693574,22.4179489172,22.4140527873,23.5501752912,agn.spec,2.80352954385e-17,22.1294644613,0.0,22.2639792561
-7.20192333333,249.554241297,2.6,0.0,77642355,3.1,4,1,3.1482041727,CCM,-23.2021947349,0.275057319365,24.2169373457,23.8709021879,23.6568817478,23.6529856178,24.7891081217,agn.spec,8.95636955247e-18,23.3683972918,17.736,23.5029120866
-7.19659833333,249.554241297,2.6,0.0,77642355,3.1,4,2,3.15181430635,CCM,-23.2021947349,0.275057319365,23.2978779688,22.951842811,22.7378223709,22.7339262409,23.8700487448,agn.spec,2.08812145477e-17,22.4493379149,10.077,22.5838527097
-7.19634833333,249.554241297,2.6,0.0,77642355,3.1,4,3,3.14757420522,CCM,-23.2021947349,0.275057319365,22.6584565187,22.3124213609,22.0984009208,22.0945047908,23.2306272947,agn.spec,3.76291437154e-17,21.8099164648,7.095,21.9444312596
-7.052605,188.806272186,2.92,0.0,77677789,3.1,2,0,3.149482756,CCM,-25.7003445029,0.21318484648,21.9477783589,21.6541668997,21.281450837,21.3612260669,22.9900302845,agn.spec,7.24095084989e-17,21.1092936488,51.409,21.2817857279
-7.04174666667,188.806272186,2.92,0.0,77677789,3.1,2,1,3.15168104299,CCM,-25.7003445029,0.21318484648,19.9686994028,19.6750879435,19.3023718808,19.3821471107,21.0109513283,agn.spec,4.48153901948e-16,19.1302146926,0.0,19.3027067717
-6.90401,86.6844703822,2.73,0.0,77867135,3.1,2,0,3.1554729722,CCM,-25.646942648,0.164342909437,20.0548913616,19.741899795,19.4314970048,19.491431178,20.7535396233,agn.spec,4.13952393927e-16,19.2142359541,0.0,19.3663479127
-6.90058833333,86.6844703822,2.73,0.0,77867135,3.1,2,1,3.14608665699,CCM,-25.646942648,0.164342909437,20.807649376,20.4946578094,20.1842550192,20.2441891924,21.5062976377,agn.spec,2.06941309415e-16,19.9669939685,24.06,20.1191059271
-6.76013833333,281.168660936,3.03,0.0,77890863,3.1,4,0,3.13884098413,CCM,-22.9835558741,0.39889557956,23.6073180435,23.3408622109,22.9275356995,23.0012660868,24.8507279598,agn.spec,1.57028949654e-17,22.7740998084,0.0,22.9362100564
-6.75378333333,281.168660936,3.03,0.0,77890863,3.1,4,1,3.15792493201,CCM,-22.9835558741,0.39889557956,23.8116267268,23.5451708943,23.1318443828,23.2055747701,25.0550366432,agn.spec,1.3009369604e-17,22.9784084917,101.222,23.1405187397
-6.742985,281.168660936,3.03,0.0,77890863,3.1,4,2,3.15744325994,CCM,-22.9835558741,0.39889557956,22.8988229231,22.6323670905,22.2190405791,22.2927709663,24.1422328394,agn.spec,3.01562804767e-17,22.065604688,86.834,22.2277149359
-6.741905,281.168660936,3.03,0.0,77890863,3.1,4,3,3.14667528795,CCM,-22.9835558741,0.39889557956,23.7448308292,23.4783749967,23.0650484852,23.1387788725,24.9882407456,agn.spec,1.38348549906e-17,22.9116125942,100.109,23.0737228421
-6.60433833333,406.082585551,3.71,0.0,78070006,3.1,2,0,3.15266096819,CCM,-24.0680768268,0.329213788435,23.2554748952,23.6515825678,22.4341194019,22.5576768695,25.0230707471,agn.spec,2.17128576478e-17,22.418342363,87.072,22.3832578204
-6.58864,406.082585551,3.71,0.0,78070006,3.1,2,1,3.14394151567,CCM,-24.0680768268,0.329213788435,22.7084535582,23.1045612308,21.8870980649,22.0106555325,24.4760494102,agn.spec,3.59356512527e-17,21.8713210261,0.0,21.8362364835
-6.45249,260.279068861,2.15,0.0,78090520,3.1,2,0,3.14631165375,CCM,-25.8985752741,0.177896426869,20.048767015,19.7453322134,19.5069852915,19.6309453812,19.9727862069,agn.spec,4.16293986266e-16,19.3381210247,96.979,19.3021284432
-6.44445166667,260.279068861,2.15,0.0,78090520,3.1,2,1,3.15778594966,CCM,-25.8985752741,0.177896426869,19.0105404256,18.707105624,18.4687587021,18.5927187918,18.9345596174,agn.spec,1.0831554093e-15,18.2998944353,0.0,18.2639018538
-6.30271666667,235.259992921,4.88,0.0,78265689,3.1,2,0,3.14319222085,CCM,-24.5974579955,0.39767331465,23.8833760976,25.2566356772,22.9072094301,23.8384497837,25.5325436382,agn.spec,1.21774541802e-17,22.8250117391,92.665,22.8890261658
-6.286885,235.259992921,4.88,0.0,78265689,3.1,2,1,3.15808884892,CCM,-24.5974579955,0.39767331465,22.5799586715,23.9532182511,21.603792004,22.5350323576,24.2291262121,agn.spec,4.04504609155e-17,21.521594313,0.0,21.5856087397
-6.14641333333,863.308796953,4.68,0.0,78575134,3.1,2,0,3.15312464955,CCM,-24.7995818373,0.439718225147,21.85893548,23.0691765454,20.9317366496,21.5757344493,23.5265697951,agn.spec,7.85837503186e-17,20.870720869,11.154,20.8284088504
-6.15402,863.308796953,4.68,0.0,78575134,3.1,2,1,3.14491406291,CCM,-24.7995818373,0.439718225147,21.535255806,22.7454968714,20.6080569756,21.2520547753,23.2028901211,agn.spec,1.05877729814e-16,20.547041195,0.0,20.5047291764
-6.00564166667,32.0595793017,2.42,0.0,78629857,3.1,4,0,3.15119320316,CCM,-22.2646027863,0.321659001355,23.1923225709,22.7781236972,22.6636612074,22.7002582485,23.6909640253,agn.spec,2.301324785e-17,22.3368572065,0.0,22.4870931656
-6.000965,32.0595793017,2.42,0.0,78629857,3.1,4,1,3.1451500984,CCM,-22.2646027863,0.321659001355,22.690391684,22.2761928103,22.1617303204,22.1983273616,23.1890331383,agn.spec,3.65384625695e-17,21.8349263196,8.506,21.9851622786
-5.99756833333,32.0595793017,2.42,0.0,78629857,3.1,4,2,3.15311204813,CCM,-22.2646027863,0.321659001355,23.8825380179,23.4683391442,23.3538766543,23.3904736955,24.3811794722,agn.spec,1.21868575848e-17,23.0270726535,17.962,23.1773086125
-5.99732166667,32.0595793017,2.42,0.0,78629857,3.1,4,3,3.1457048038,CCM,-22.2646027863,0.321659001355,22.484943201,22.0707443273,21.9562818375,21.9928788786,22.9835846554,agn.spec,4.41498937496e-17,21.6294778366,7.62,21.7797137957
-5.85338166667,245.270763827,3.83,0.0,78651307,3.1,2,0,3.13185718144,CCM,-26.4795405184,0.169155597198,20.567776241,21.0352539858,19.7355315123,19.8824818394,22.3221629199,agn.spec,2.58105017229e-16,19.664250025,0.0,19.7157070536
-5.849735,245.270763827,3.83,0.0,78651307,3.1,2,1,3.15196523466,CCM,-26.4795405184,0.169155597198,23.0578140073,23.5252917521,22.2255692785,22.3725196057,24.8122006861,agn.spec,2.60484172712e-17,22.1542877912,218.269,22.2057448199
-5.70219333333,109.499770089,2.9,0.0,78785476,3.1,2,0,3.15154932721,CCM,-24.7852251881,0.26798707646,22.4173500441,22.1194995601,21.7539086804,21.8347903515,23.4247471534,agn.spec,4.69858324328e-17,21.5777992806,35.536,21.7511427411
-5.69297833333,109.499770089,2.9,0.0,78785476,3.1,2,1,3.14863659206,CCM,-24.7852251881,0.26798707646,21.252130522,20.954280038,20.5886891583,20.6695708294,22.2595276313,agn.spec,1.37421515713e-16,20.4125797585,0.0,20.585923219
-5.55333166667,564.555622973,2.18,0.0,78822114,3.1,2,0,3.1506899008,CCM,-23.5565927912,0.263776348934,21.3884533835,21.0743885472,20.8478926012,20.9619765282,21.3872473423,agn.spec,1.21206410469e-16,20.667746192,41.61,20.6403430613
